,album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
591,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/72nLe76yBFSlP6VBzME358'}, 'href': 'https://api.spotify.com/v1/artists/72nLe76yBFSlP6VBzME358', 'id': '72nLe76yBFSlP6VBzME358', 'name': 'SHAUN', 'type': 'artist', 'uri': 'spotify:artist:72nLe76yBFSlP6VBzME358'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1NgwpxtZFd1x4DbC74V9bO'}, 'href': 'https://api.spotify.com/v1/albums/1NgwpxtZFd1x4DbC74V9bO', 'id': '1NgwpxtZFd1x4DbC74V9bO', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739bb453695e0776ceb13576f3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029bb453695e0776ceb13576f3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519bb453695e0776ceb13576f3', 'width': 64}], 'name': 'Take', 'release_date': '2018-06-27', 'release_date_precision': 'day', 'total_tracks': 4, 'type': 'album', 'uri': 'spotify:album:1NgwpxtZFd1x4DbC74V9bO'}",SHAUN,1,214136,False,{'isrc': 'KRF221800012'},{'spotify': 'https://open.spotify.com/track/3NxuezMdSLgt4OwHzBoUhL'},https://api.spotify.com/v1/tracks/3NxuezMdSLgt4OwHzBoUhL,3NxuezMdSLgt4OwHzBoUhL,False,True,Way Back Home,71,https://p.scdn.co/mp3-preview/90960a71753aac7a571900182789d9e4bcad86c8?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:3NxuezMdSLgt4OwHzBoUhL,0.745,0.739,10,-4.591,1,0.0327,0.405,0.000183,0.127,0.556,99.913,214137,4
592,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/72nLe76yBFSlP6VBzME358'}, 'href': 'https://api.spotify.com/v1/artists/72nLe76yBFSlP6VBzME358', 'id': '72nLe76yBFSlP6VBzME358', 'name': 'SHAUN', 'type': 'artist', 'uri': 'spotify:artist:72nLe76yBFSlP6VBzME358'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/70pSMeD8jHIBvobEZ2BmKk'}, 'href': 'https://api.spotify.com/v1/albums/70pSMeD8jHIBvobEZ2BmKk', 'id': '70pSMeD8jHIBvobEZ2BmKk', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273868a31de8e31a9c7984b1aab', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02868a31de8e31a9c7984b1aab', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851868a31de8e31a9c7984b1aab', 'width': 64}], 'name': 'An-nyeong', 'release_date': '2019-01-01', 'release_date_precision': 'day', 'total_tracks': 3, 'type': 'album', 'uri': 'spotify:album:70pSMeD8jHIBvobEZ2BmKk'}",SHAUN,1,212959,False,{'isrc': 'KRF221800044'},{'spotify': 'https://open.spotify.com/track/4QUjn6cprNKiyA8dMTOQ33'},https://api.spotify.com/v1/tracks/4QUjn6cprNKiyA8dMTOQ33,4QUjn6cprNKiyA8dMTOQ33,False,True,Bad Habits,58,https://p.scdn.co/mp3-preview/2c75b743aa469da835855a8f330a73f178f172cb?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:4QUjn6cprNKiyA8dMTOQ33,0.75,0.755,5,-3.792,1,0.0284,0.013,1.03e-06,0.539,0.647,120.001,212959,4
593,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/72nLe76yBFSlP6VBzME358'}, 'href': 'https://api.spotify.com/v1/artists/72nLe76yBFSlP6VBzME358', 'id': '72nLe76yBFSlP6VBzME358', 'name': 'SHAUN', 'type': 'artist', 'uri': 'spotify:artist:72nLe76yBFSlP6VBzME358'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/7aF3Y9ZTC67P0ISGQeK7JF'}, 'href': 'https://api.spotify.com/v1/albums/7aF3Y9ZTC67P0ISGQeK7JF', 'id': '7aF3Y9ZTC67P0ISGQeK7JF', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737e5d4a3c5c313ddd6ba8dec9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027e5d4a3c5c313ddd6ba8dec9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517e5d4a3c5c313ddd6ba8dec9', 'width': 64}], 'name': 'DINNER MATE (Original Television Soundtrack, Pt. 4)', 'release_date': '2020-06-09', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:7aF3Y9ZTC67P0ISGQeK7JF'}",SHAUN,1,195789,False,{'isrc': 'KRA252000765'},{'spotify': 'https://open.spotify.com/track/0BzQ2DFydyaJoGPDbjkiK3'},https://api.spotify.com/v1/tracks/0BzQ2DFydyaJoGPDbjkiK3,0BzQ2DFydyaJoGPDbjkiK3,False,True,More Than Words,55,https://p.scdn.co/mp3-preview/6e726864a88900d6cbdc91985b23c62a15e2f658?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:0BzQ2DFydyaJoGPDbjkiK3,0.658,0.638,1,-4.533,1,0.0311,0.466,0.0,0.0772,0.717,95.004,195789,4
594,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/72nLe76yBFSlP6VBzME358'}, 'href': 'https://api.spotify.com/v1/artists/72nLe76yBFSlP6VBzME358', 'id': '72nLe76yBFSlP6VBzME358', 'name': 'SHAUN', 'type': 'artist', 'uri': 'spotify:artist:72nLe76yBFSlP6VBzME358'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3PQZ01Mrp3HaVVUJ976fMY'}, 'href': 'https://api.spotify.com/v1/artists/3PQZ01Mrp3HaVVUJ976fMY', 'id': '3PQZ01Mrp3HaVVUJ976fMY', 'name': 'Advanced', 'type': 'artist', 'uri': 'spotify:artist:3PQZ01Mrp3HaVVUJ976fMY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2wX6xSig4Rig5kZU6ePlWe'}, 'href': 'https://api.spotify.com/v1/artists/2wX6xSig4Rig5kZU6ePlWe', 'id': '2wX6xSig4Rig5kZU6ePlWe', 'name': 'KSHMR', 'type': 'artist', 'uri': 'spotify:artist:2wX6xSig4Rig5kZU6ePlWe'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/35NGvCNRwl2NiWfcai5k4G'}, 'href': 'https://api.spotify.com/v1/albums/35NGvCNRwl2NiWfcai5k4G', 'id': '35NGvCNRwl2NiWfcai5k4G', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738e45813974e97ca21ad06f6d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028e45813974e97ca21ad06f6d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518e45813974e97ca21ad06f6d', 'width': 64}], 'name': 'My Bad (feat. Julie Bergan) [KSHMR Edit]', 'release_date': '2020-03-06', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:35NGvCNRwl2NiWfcai5k4G'}",SHAUN,1,212352,False,{'isrc': 'NLZ542000263'},{'spotify': 'https://open.spotify.com/track/7rM4FWiY8PqU2TxdXX6BXh'},https://api.spotify.com/v1/tracks/7rM4FWiY8PqU2TxdXX6BXh,7rM4FWiY8PqU2TxdXX6BXh,False,True,My Bad (feat. Julie Bergan) - KSHMR Edit,53,https://p.scdn.co/mp3-preview/95ff412b695fe2ba4c8f7b8c35f3a7a9271948a1?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:7rM4FWiY8PqU2TxdXX6BXh,0.474,0.866,9,-4.132,1,0.0485,0.00787,4.86e-06,0.329,0.493,101.776,212353,4
595,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/72nLe76yBFSlP6VBzME358'}, 'href': 'https://api.spotify.com/v1/artists/72nLe76yBFSlP6VBzME358', 'id': '72nLe76yBFSlP6VBzME358', 'name': 'SHAUN', 'type': 'artist', 'uri': 'spotify:artist:72nLe76yBFSlP6VBzME358'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1NgwpxtZFd1x4DbC74V9bO'}, 'href': 'https://api.spotify.com/v1/albums/1NgwpxtZFd1x4DbC74V9bO', 'id': '1NgwpxtZFd1x4DbC74V9bO', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739bb453695e0776ceb13576f3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029bb453695e0776ceb13576f3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519bb453695e0776ceb13576f3', 'width': 64}], 'name': 'Take', 'release_date': '2018-06-27', 'release_date_precision': 'day', 'total_tracks': 4, 'type': 'album', 'uri': 'spotify:album:1NgwpxtZFd1x4DbC74V9bO'}",SHAUN,1,264015,False,{'isrc': 'KRF221800014'},{'spotify': 'https://open.spotify.com/track/21uTv4ytzeEAW9S3d7Joqv'},https://api.spotify.com/v1/tracks/21uTv4ytzeEAW9S3d7Joqv,21uTv4ytzeEAW9S3d7Joqv,False,True,Nocturnal,48,https://p.scdn.co/mp3-preview/22341904b54ff8eb89205d52e4e27d30127dd3ab?cid=ef4c80d91330490ebcdf815a11c05719,3,track,spotify:track:21uTv4ytzeEAW9S3d7Joqv,0.547,0.718,10,-4.979,1,0.0301,0.102,0.000519,0.144,0.21,194.162,264015,4
596,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1hVErxxRRbRwRvK2BaJDfx'}, 'href': 'https://api.spotify.com/v1/albums/1hVErxxRRbRwRvK2BaJDfx', 'id': '1hVErxxRRbRwRvK2BaJDfx', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273212b886eb5bf762c9af74308', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02212b886eb5bf762c9af74308', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851212b886eb5bf762c9af74308', 'width': 64}], 'name': 'WE LOVE VOCAL EDM, Season 4', 'release_date': '2017-04-03', 'release_date_precision': 'day', 'total_tracks': 4, 'type': 'album', 'uri': 'spotify:album:1hVErxxRRbRwRvK2BaJDfx'}",SHAUN,1,222571,False,{'isrc': 'KRB161400561'},{'spotify': 'https://open.spotify.com/track/7n5wCJR30V6XnucySiIa7T'},https://api.spotify.com/v1/tracks/7n5wCJR30V6XnucySiIa7T,7n5wCJR30V6XnucySiIa7T,False,True,Lunisolar,47,https://p.scdn.co/mp3-preview/8d2e1e0534f5af6f762b135ec91dfa565ff6368e?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:7n5wCJR30V6XnucySiIa7T,0.877,0.51,11,-5.186,1,0.0329,0.234,1.65e-06,0.207,0.724,104.999,222571,4
597,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/72nLe76yBFSlP6VBzME358'}, 'href': 'https://api.spotify.com/v1/artists/72nLe76yBFSlP6VBzME358', 'id': '72nLe76yBFSlP6VBzME358', 'name': 'SHAUN', 'type': 'artist', 'uri': 'spotify:artist:72nLe76yBFSlP6VBzME358'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1NgwpxtZFd1x4DbC74V9bO'}, 'href': 'https://api.spotify.com/v1/albums/1NgwpxtZFd1x4DbC74V9bO', 'id': '1NgwpxtZFd1x4DbC74V9bO', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739bb453695e0776ceb13576f3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029bb453695e0776ceb13576f3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519bb453695e0776ceb13576f3', 'width': 64}], 'name': 'Take', 'release_date': '2018-06-27', 'release_date_precision': 'day', 'total_tracks': 4, 'type': 'album', 'uri': 'spotify:album:1NgwpxtZFd1x4DbC74V9bO'}",SHAUN,1,230560,False,{'isrc': 'KRF221800013'},{'spotify': 'https://open.spotify.com/track/1kznDMHz1kpzk7sMYIkrQ5'},https://api.spotify.com/v1/tracks/1kznDMHz1kpzk7sMYIkrQ5,1kznDMHz1kpzk7sMYIkrQ5,False,True,Thinking Of (feat. OVAN & SUMIN),44,https://p.scdn.co/mp3-preview/fcd03d07d4b35a32accbf02a682c1f8168e15bf9?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:1kznDMHz1kpzk7sMYIkrQ5,0.867,0.811,8,-2.933,1,0.062,0.0061,0.0243,0.0648,0.687,135.099,230561,4
598,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/72nLe76yBFSlP6VBzME358'}, 'href': 'https://api.spotify.com/v1/artists/72nLe76yBFSlP6VBzME358', 'id': '72nLe76yBFSlP6VBzME358', 'name': 'SHAUN', 'type': 'artist', 'uri': 'spotify:artist:72nLe76yBFSlP6VBzME358'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/70pSMeD8jHIBvobEZ2BmKk'}, 'href': 'https://api.spotify.com/v1/albums/70pSMeD8jHIBvobEZ2BmKk', 'id': '70pSMeD8jHIBvobEZ2BmKk', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273868a31de8e31a9c7984b1aab', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02868a31de8e31a9c7984b1aab', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851868a31de8e31a9c7984b1aab', 'width': 64}], 'name': 'An-nyeong', 'release_date': '2019-01-01', 'release_date_precision': 'day', 'total_tracks': 3, 'type': 'album', 'uri': 'spotify:album:70pSMeD8jHIBvobEZ2BmKk'}",SHAUN,1,189298,False,{'isrc': 'KRF221800043'},{'spotify': 'https://open.spotify.com/track/5bvbJPcSqpYBIDlA4qLT0N'},https://api.spotify.com/v1/tracks/5bvbJPcSqpYBIDlA4qLT0N,5bvbJPcSqpYBIDlA4qLT0N,False,True,Traveler,42,https://p.scdn.co/mp3-preview/c564ce14dcfca9c945eef57b46ce45bb0bb54bee?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:5bvbJPcSqpYBIDlA4qLT0N,0.748,0.727,7,-4.328,1,0.0486,0.0413,2.68e-06,0.411,0.505,102.997,189299,4
599,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/72nLe76yBFSlP6VBzME358'}, 'href': 'https://api.spotify.com/v1/artists/72nLe76yBFSlP6VBzME358', 'id': '72nLe76yBFSlP6VBzME358', 'name': 'SHAUN', 'type': 'artist', 'uri': 'spotify:artist:72nLe76yBFSlP6VBzME358'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3wZtpqg44tzmRFtObM3AZT'}, 'href': 'https://api.spotify.com/v1/albums/3wZtpqg44tzmRFtObM3AZT', 'id': '3wZtpqg44tzmRFtObM3AZT', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273946a1cb691cb94b19ea9e3dd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02946a1cb691cb94b19ea9e3dd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851946a1cb691cb94b19ea9e3dd', 'width': 64}], 'name': '36.5', 'release_date': '2019-08-15', 'release_date_precision': 'day', 'total_tracks': 3, 'type': 'album', 'uri': 'spotify:album:3wZtpqg44tzmRFtObM3AZT'}",SHAUN,1,216800,False,{'isrc': 'KRF221900003'},{'spotify': 'https://open.spotify.com/track/4jAdC1wuRgCLLFJVHeV1rV'},https://api.spotify.com/v1/tracks/4jAdC1wuRgCLLFJVHeV1rV,4jAdC1wuRgCLLFJVHeV1rV,False,True,36.5,42,https://p.scdn.co/mp3-preview/b5fd0126b1da9def27854a3c535127c73a7c9f83?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:4jAdC1wuRgCLLFJVHeV1rV,0.737,0.838,0,-3.943,0,0.0392,0.143,1.92e-05,0.0683,0.966,155.986,216800,4
600,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hRHbwZ0xSwfVHl4FTv7jq'}, 'href': 'https://api.spotify.com/v1/artists/0hRHbwZ0xSwfVHl4FTv7jq', 'id': '0hRHbwZ0xSwfVHl4FTv7jq', 'name': 'Gummy', 'type': 'artist', 'uri': 'spotify:artist:0hRHbwZ0xSwfVHl4FTv7jq'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2xhG5yxzYITJA30jKf2MkQ'}, 'href': 'https://api.spotify.com/v1/albums/2xhG5yxzYITJA30jKf2MkQ', 'id': '2xhG5yxzYITJA30jKf2MkQ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ccd48b6feae0e905908c0046', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ccd48b6feae0e905908c0046', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ccd48b6feae0e905908c0046', 'width': 64}], 'name': 'Descendants Of The Sun (Original Television Soundtrack) Pt.4', 'release_date': '2016-03-10', 'release_date_precision': 'day', 'total_tracks': 3, 'type': 'album', 'uri': 'spotify:album:2xhG5yxzYITJA30jKf2MkQ'}",Gummy,1,240590,False,{'isrc': 'KRA341611073'},{'spotify': 'https://open.spotify.com/track/4s80CRYk3rRPZE56NvmFi7'},https://api.spotify.com/v1/tracks/4s80CRYk3rRPZE56NvmFi7,4s80CRYk3rRPZE56NvmFi7,False,True,You Are My Everything,64,https://p.scdn.co/mp3-preview/952011dbb259603e5d1704982eb2ec7b14f78f79?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:4s80CRYk3rRPZE56NvmFi7,0.339,0.498,6,-5.121,1,0.0386,0.663,0.0,0.119,0.104,132.999,240590,4
601,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hRHbwZ0xSwfVHl4FTv7jq'}, 'href': 'https://api.spotify.com/v1/artists/0hRHbwZ0xSwfVHl4FTv7jq', 'id': '0hRHbwZ0xSwfVHl4FTv7jq', 'name': 'Gummy', 'type': 'artist', 'uri': 'spotify:artist:0hRHbwZ0xSwfVHl4FTv7jq'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2sWM505dBSlUkWxqeiFxhJ'}, 'href': 'https://api.spotify.com/v1/albums/2sWM505dBSlUkWxqeiFxhJ', 'id': '2sWM505dBSlUkWxqeiFxhJ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273236ac3e55d5aa248246ea202', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02236ac3e55d5aa248246ea202', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851236ac3e55d5aa248246ea202', 'width': 64}], 'name': 'The King: Eternal Monarch (Original Television Soundtrack), Pt. 11', 'release_date': '2020-05-23', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:2sWM505dBSlUkWxqeiFxhJ'}",Gummy,1,258560,False,{'isrc': 'KRA492000589'},{'spotify': 'https://open.spotify.com/track/5BIu23pC3cxnY6yVzrwqWR'},https://api.spotify.com/v1/tracks/5BIu23pC3cxnY6yVzrwqWR,5BIu23pC3cxnY6yVzrwqWR,False,True,My Love,60,https://p.scdn.co/mp3-preview/d6b2318e4a4c432697ec9021e63fc3fdcc42b357?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:5BIu23pC3cxnY6yVzrwqWR,0.541,0.397,5,-6.11,0,0.0274,0.842,2.91e-06,0.115,0.209,93.087,258560,4
602,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hRHbwZ0xSwfVHl4FTv7jq'}, 'href': 'https://api.spotify.com/v1/artists/0hRHbwZ0xSwfVHl4FTv7jq', 'id': '0hRHbwZ0xSwfVHl4FTv7jq', 'name': 'Gummy', 'type': 'artist', 'uri': 'spotify:artist:0hRHbwZ0xSwfVHl4FTv7jq'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/0ovL1JAVnUFYJWm2LN0OBs'}, 'href': 'https://api.spotify.com/v1/albums/0ovL1JAVnUFYJWm2LN0OBs', 'id': '0ovL1JAVnUFYJWm2LN0OBs', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273729c04533a5990046f2e999c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02729c04533a5990046f2e999c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851729c04533a5990046f2e999c', 'width': 64}], 'name': 'Hotel Del Luna OST Part.7', 'release_date': '2019-08-04', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:0ovL1JAVnUFYJWm2LN0OBs'}",Gummy,1,228635,False,{'isrc': 'KRA381903798'},{'spotify': 'https://open.spotify.com/track/2xwIoib4crHHiKOx882YM9'},https://api.spotify.com/v1/tracks/2xwIoib4crHHiKOx882YM9,2xwIoib4crHHiKOx882YM9,False,True,Remember me,60,https://p.scdn.co/mp3-preview/a10381ba7ae744b661471b33ad2a2a67cedba777?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:2xwIoib4crHHiKOx882YM9,0.438,0.525,4,-4.957,1,0.037,0.801,0.0,0.183,0.245,136.952,228635,4
603,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hRHbwZ0xSwfVHl4FTv7jq'}, 'href': 'https://api.spotify.com/v1/artists/0hRHbwZ0xSwfVHl4FTv7jq', 'id': '0hRHbwZ0xSwfVHl4FTv7jq', 'name': 'Gummy', 'type': 'artist', 'uri': 'spotify:artist:0hRHbwZ0xSwfVHl4FTv7jq'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2xhG5yxzYITJA30jKf2MkQ'}, 'href': 'https://api.spotify.com/v1/albums/2xhG5yxzYITJA30jKf2MkQ', 'id': '2xhG5yxzYITJA30jKf2MkQ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ccd48b6feae0e905908c0046', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ccd48b6feae0e905908c0046', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ccd48b6feae0e905908c0046', 'width': 64}], 'name': 'Descendants Of The Sun (Original Television Soundtrack) Pt.4', 'release_date': '2016-03-10', 'release_date_precision': 'day', 'total_tracks': 3, 'type': 'album', 'uri': 'spotify:album:2xhG5yxzYITJA30jKf2MkQ'}",Gummy,1,240590,False,{'isrc': 'KRA341611074'},{'spotify': 'https://open.spotify.com/track/659eroHArk1V6qzOBDaLDL'},https://api.spotify.com/v1/tracks/659eroHArk1V6qzOBDaLDL,659eroHArk1V6qzOBDaLDL,False,True,You Are My Everything English Version,54,https://p.scdn.co/mp3-preview/60c9ead96432f96c849bc27e06eb5ef64ef04133?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:659eroHArk1V6qzOBDaLDL,0.342,0.494,6,-5.103,1,0.0348,0.761,0.0,0.119,0.124,136.183,240590,4
604,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hRHbwZ0xSwfVHl4FTv7jq'}, 'href': 'https://api.spotify.com/v1/artists/0hRHbwZ0xSwfVHl4FTv7jq', 'id': '0hRHbwZ0xSwfVHl4FTv7jq', 'name': 'Gummy', 'type': 'artist', 'uri': 'spotify:artist:0hRHbwZ0xSwfVHl4FTv7jq'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/13b1HCaBlxfqbZOQQ4t07c'}, 'href': 'https://api.spotify.com/v1/albums/13b1HCaBlxfqbZOQQ4t07c', 'id': '13b1HCaBlxfqbZOQQ4t07c', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f152eb60e194b97051ef5bcf', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f152eb60e194b97051ef5bcf', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f152eb60e194b97051ef5bcf', 'width': 64}], 'name': 'Dr. Romantic 2 OST Part.2', 'release_date': '2020-01-14', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:13b1HCaBlxfqbZOQQ4t07c'}",Gummy,1,211539,False,{'isrc': 'KRA381905532'},{'spotify': 'https://open.spotify.com/track/5bHIPBAyUdKhTAib5qpqih'},https://api.spotify.com/v1/tracks/5bHIPBAyUdKhTAib5qpqih,5bHIPBAyUdKhTAib5qpqih,False,True,Your day,52,https://p.scdn.co/mp3-preview/08aaf6942698f215060fb0904147c196104938f6?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:5bHIPBAyUdKhTAib5qpqih,0.4,0.565,11,-5.111,1,0.0358,0.818,0.0,0.238,0.292,133.062,211539,4
605,"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0hRHbwZ0xSwfVHl4FTv7jq'}, 'href': 'https://api.spotify.com/v1/artists/0hRHbwZ0xSwfVHl4FTv7jq', 'id': '0hRHbwZ0xSwfVHl4FTv7jq', 'name': 'Gummy', 'type': 'artist', 'uri': 'spotify:artist:0hRHbwZ0xSwfVHl4FTv7jq'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2sWM505dBSlUkWxqeiFxhJ'}, 'href': 'https://api.spotify.com/v1/albums/2sWM505dBSlUkWxqeiFxhJ', 'id': '2sWM505dBSlUkWxqeiFxhJ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273236ac3e55d5aa248246ea202', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02236ac3e55d5aa248246ea202', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851236ac3e55d5aa248246ea202', 'width': 64}], 'name': 'The King: Eternal Monarch (Original Television Soundtrack), Pt. 11', 'release_date': '2020-05-23', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:2sWM505dBSlUkWxqeiFxhJ'}",Gummy,1,258560,False,{'isrc': 'KRA492000590'},{'spotify': 'https://open.spotify.com/track/3YIPaULECqgNPSHNrkLyfJ'},https://api.spotify.com/v1/tracks/3YIPaULECqgNPSHNrkLyfJ,3YIPaULECqgNPSHNrkLyfJ,False,True,My Love - Instrumental,47,https://p.scdn.co/mp3-preview/cbb49e62269350b81ff2b402c1cdcdf45625565b?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:3YIPaULECqgNPSHNrkLyfJ,0.462,0.247,5,-12.758,0,0.0276,0.753,0.946,0.116,0.164,93.012,258560,4
