album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,artist_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3CVYSpM7nfHFG5qCTW7Ht9'}, 'href': 'https://api.spotify.com/v1/artists/3CVYSpM7nfHFG5qCTW7Ht9', 'id': '3CVYSpM7nfHFG5qCTW7Ht9', 'name': 'ONEUS', 'type': 'artist', 'uri': 'spotify:artist:3CVYSpM7nfHFG5qCTW7Ht9'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3uMb3hF3aAlK7wPU4w8o9D'}, 'href': 'https://api.spotify.com/v1/albums/3uMb3hF3aAlK7wPU4w8o9D', 'id': '3uMb3hF3aAlK7wPU4w8o9D', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273371d2345da928a637f6e00f7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02371d2345da928a637f6e00f7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851371d2345da928a637f6e00f7', 'width': 64}], 'name': 'IN ITS TIME', 'release_date': '2020-03-24', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:3uMb3hF3aAlK7wPU4w8o9D'}",ONEUS,1,187466,False,{'isrc': 'KRA382000868'},{'spotify': 'https://open.spotify.com/track/3SKsJrzM94Qad4PEN9huia'},https://api.spotify.com/v1/tracks/3SKsJrzM94Qad4PEN9huia,3SKsJrzM94Qad4PEN9huia,False,True,Hide and Seek,44,https://p.scdn.co/mp3-preview/c19a6574a37f5f6d71bd78624c3e752a032dc643?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:3SKsJrzM94Qad4PEN9huia,spotify:artist:3CVYSpM7nfHFG5qCTW7Ht9,0.774,0.843,1,-2.182,0,0.0738,0.0795,0.0,0.0501,0.959,115.02,187467,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW'}, 'href': 'https://api.spotify.com/v1/artists/5vGoWnZO65NBgiZYBmi3iW', 'id': '5vGoWnZO65NBgiZYBmi3iW', 'name': 'KANG DANIEL', 'type': 'artist', 'uri': 'spotify:artist:5vGoWnZO65NBgiZYBmi3iW'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/54mKbSh20yke318bPZMsjb'}, 'href': 'https://api.spotify.com/v1/albums/54mKbSh20yke318bPZMsjb', 'id': '54mKbSh20yke318bPZMsjb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27340aba99aad8c88d96741d715', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0240aba99aad8c88d96741d715', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485140aba99aad8c88d96741d715', 'width': 64}], 'name': 'CYAN', 'release_date': '2020-03-24', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:54mKbSh20yke318bPZMsjb'}",KANG DANIEL,1,195253,False,{'isrc': 'KRB462000201'},{'spotify': 'https://open.spotify.com/track/00S4PrcWUb3f3dQ9PuC0uy'},https://api.spotify.com/v1/tracks/00S4PrcWUb3f3dQ9PuC0uy,00S4PrcWUb3f3dQ9PuC0uy,False,True,2U,62,https://p.scdn.co/mp3-preview/cb9464150af14f6db4ca7418a52a11c899a970f9?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:00S4PrcWUb3f3dQ9PuC0uy,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,0.717,0.742,2,-3.359,1,0.0688,0.0353,0.0,0.102,0.564,96.069,195253,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW'}, 'href': 'https://api.spotify.com/v1/artists/5vGoWnZO65NBgiZYBmi3iW', 'id': '5vGoWnZO65NBgiZYBmi3iW', 'name': 'KANG DANIEL', 'type': 'artist', 'uri': 'spotify:artist:5vGoWnZO65NBgiZYBmi3iW'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1sLN2NCHc58Dkl8hbSZfzb'}, 'href': 'https://api.spotify.com/v1/albums/1sLN2NCHc58Dkl8hbSZfzb', 'id': '1sLN2NCHc58Dkl8hbSZfzb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a8f2c814b5d32d50baf71f46', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a8f2c814b5d32d50baf71f46', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a8f2c814b5d32d50baf71f46', 'width': 64}], 'name': 'color on me', 'release_date': '2019-07-25', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:1sLN2NCHc58Dkl8hbSZfzb'}",KANG DANIEL,1,182773,False,{'isrc': 'KRB461900504'},{'spotify': 'https://open.spotify.com/track/0y2tNViyMIGWO0vhNVQaj7'},https://api.spotify.com/v1/tracks/0y2tNViyMIGWO0vhNVQaj7,0y2tNViyMIGWO0vhNVQaj7,False,True,What are you up to,51,https://p.scdn.co/mp3-preview/fd194d4353194a069c6972c3d02cc656d4406f26?cid=ef4c80d91330490ebcdf815a11c05719,3,track,spotify:track:0y2tNViyMIGWO0vhNVQaj7,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,0.726,0.668,0,-3.436,1,0.389,0.336,0.0,0.0872,0.873,159.952,182773,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW'}, 'href': 'https://api.spotify.com/v1/artists/5vGoWnZO65NBgiZYBmi3iW', 'id': '5vGoWnZO65NBgiZYBmi3iW', 'name': 'KANG DANIEL', 'type': 'artist', 'uri': 'spotify:artist:5vGoWnZO65NBgiZYBmi3iW'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/08FjoakLYgsyA4NzfVPWke'}, 'href': 'https://api.spotify.com/v1/albums/08FjoakLYgsyA4NzfVPWke', 'id': '08FjoakLYgsyA4NzfVPWke', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b8efc524d316405f9cdb9eda', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b8efc524d316405f9cdb9eda', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b8efc524d316405f9cdb9eda', 'width': 64}], 'name': ""TOUCHIN'"", 'release_date': '2019-11-25', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:08FjoakLYgsyA4NzfVPWke'}",KANG DANIEL,1,185760,False,{'isrc': 'KRB461900769'},{'spotify': 'https://open.spotify.com/track/4N5jdijK8DSBbBd4A30DUe'},https://api.spotify.com/v1/tracks/4N5jdijK8DSBbBd4A30DUe,4N5jdijK8DSBbBd4A30DUe,False,True,TOUCHIN',51,https://p.scdn.co/mp3-preview/53b3b215ef93dabc74180d648aad45e75bd27352?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:4N5jdijK8DSBbBd4A30DUe,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,0.719,0.652,2,-4.222,0,0.0409,0.0322,4.65e-06,0.27,0.823,112.005,185760,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW'}, 'href': 'https://api.spotify.com/v1/artists/5vGoWnZO65NBgiZYBmi3iW', 'id': '5vGoWnZO65NBgiZYBmi3iW', 'name': 'KANG DANIEL', 'type': 'artist', 'uri': 'spotify:artist:5vGoWnZO65NBgiZYBmi3iW'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1ACddUQ6N1sN42gmzZqJc3'}, 'href': 'https://api.spotify.com/v1/albums/1ACddUQ6N1sN42gmzZqJc3', 'id': '1ACddUQ6N1sN42gmzZqJc3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731ec0804fc1b36e6df9c44140', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021ec0804fc1b36e6df9c44140', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511ec0804fc1b36e6df9c44140', 'width': 64}], 'name': 'Backstreet Rookie (Original Television Soundtrack), Pt.1', 'release_date': '2020-06-19', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:1ACddUQ6N1sN42gmzZqJc3'}",KANG DANIEL,1,199920,False,{'isrc': 'KRMIM2016196'},{'spotify': 'https://open.spotify.com/track/1OC4YsxfH2mFeq0NImMArT'},https://api.spotify.com/v1/tracks/1OC4YsxfH2mFeq0NImMArT,1OC4YsxfH2mFeq0NImMArT,False,True,Something,46,https://p.scdn.co/mp3-preview/230d2309a339b950886a46bf27865e1693870cb5?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:1OC4YsxfH2mFeq0NImMArT,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,0.539,0.498,7,-6.675,1,0.0267,0.648,2.46e-05,0.193,0.165,130.024,199920,3
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW'}, 'href': 'https://api.spotify.com/v1/artists/5vGoWnZO65NBgiZYBmi3iW', 'id': '5vGoWnZO65NBgiZYBmi3iW', 'name': 'KANG DANIEL', 'type': 'artist', 'uri': 'spotify:artist:5vGoWnZO65NBgiZYBmi3iW'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/54mKbSh20yke318bPZMsjb'}, 'href': 'https://api.spotify.com/v1/albums/54mKbSh20yke318bPZMsjb', 'id': '54mKbSh20yke318bPZMsjb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27340aba99aad8c88d96741d715', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0240aba99aad8c88d96741d715', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485140aba99aad8c88d96741d715', 'width': 64}], 'name': 'CYAN', 'release_date': '2020-03-24', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:54mKbSh20yke318bPZMsjb'}",KANG DANIEL,1,210933,False,{'isrc': 'KRB462000202'},{'spotify': 'https://open.spotify.com/track/46re97FjrMRX9eDlF0ZZ2w'},https://api.spotify.com/v1/tracks/46re97FjrMRX9eDlF0ZZ2w,46re97FjrMRX9eDlF0ZZ2w,False,True,Jealous,45,https://p.scdn.co/mp3-preview/318d2e7f22ba7088763afe9fa5145f56e1d36dea?cid=ef4c80d91330490ebcdf815a11c05719,3,track,spotify:track:46re97FjrMRX9eDlF0ZZ2w,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,0.639,0.878,0,-1.982,1,0.248,0.0603,0.0,0.118,0.669,109.899,210933,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW'}, 'href': 'https://api.spotify.com/v1/artists/5vGoWnZO65NBgiZYBmi3iW', 'id': '5vGoWnZO65NBgiZYBmi3iW', 'name': 'KANG DANIEL', 'type': 'artist', 'uri': 'spotify:artist:5vGoWnZO65NBgiZYBmi3iW'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/54mKbSh20yke318bPZMsjb'}, 'href': 'https://api.spotify.com/v1/albums/54mKbSh20yke318bPZMsjb', 'id': '54mKbSh20yke318bPZMsjb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27340aba99aad8c88d96741d715', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0240aba99aad8c88d96741d715', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485140aba99aad8c88d96741d715', 'width': 64}], 'name': 'CYAN', 'release_date': '2020-03-24', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:54mKbSh20yke318bPZMsjb'}",KANG DANIEL,1,201666,False,{'isrc': 'KRB462000203'},{'spotify': 'https://open.spotify.com/track/2CPjRR7Gm4Yyc13dOv9NVd'},https://api.spotify.com/v1/tracks/2CPjRR7Gm4Yyc13dOv9NVd,2CPjRR7Gm4Yyc13dOv9NVd,False,True,Interview,42,https://p.scdn.co/mp3-preview/2e8c8feb4089f14aceb6e44374ef92863a67dff9?cid=ef4c80d91330490ebcdf815a11c05719,4,track,spotify:track:2CPjRR7Gm4Yyc13dOv9NVd,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,0.627,0.811,8,-1.264,1,0.0707,0.265,0.0,0.0432,0.79,90.043,201667,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW'}, 'href': 'https://api.spotify.com/v1/artists/5vGoWnZO65NBgiZYBmi3iW', 'id': '5vGoWnZO65NBgiZYBmi3iW', 'name': 'KANG DANIEL', 'type': 'artist', 'uri': 'spotify:artist:5vGoWnZO65NBgiZYBmi3iW'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1sLN2NCHc58Dkl8hbSZfzb'}, 'href': 'https://api.spotify.com/v1/albums/1sLN2NCHc58Dkl8hbSZfzb', 'id': '1sLN2NCHc58Dkl8hbSZfzb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a8f2c814b5d32d50baf71f46', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a8f2c814b5d32d50baf71f46', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a8f2c814b5d32d50baf71f46', 'width': 64}], 'name': 'color on me', 'release_date': '2019-07-25', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:1sLN2NCHc58Dkl8hbSZfzb'}",KANG DANIEL,1,187040,False,{'isrc': 'KRB461900506'},{'spotify': 'https://open.spotify.com/track/3AEPerUHnO0wBCxJMXI5Kt'},https://api.spotify.com/v1/tracks/3AEPerUHnO0wBCxJMXI5Kt,3AEPerUHnO0wBCxJMXI5Kt,False,True,I HOPE,42,https://p.scdn.co/mp3-preview/08d2c61d6e480fc3cc09b36b35c80e1602fd4e22?cid=ef4c80d91330490ebcdf815a11c05719,5,track,spotify:track:3AEPerUHnO0wBCxJMXI5Kt,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,0.683,0.773,7,-4.724,1,0.038,0.0137,0.0,0.299,0.405,101.993,187040,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW'}, 'href': 'https://api.spotify.com/v1/artists/5vGoWnZO65NBgiZYBmi3iW', 'id': '5vGoWnZO65NBgiZYBmi3iW', 'name': 'KANG DANIEL', 'type': 'artist', 'uri': 'spotify:artist:5vGoWnZO65NBgiZYBmi3iW'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1sLN2NCHc58Dkl8hbSZfzb'}, 'href': 'https://api.spotify.com/v1/albums/1sLN2NCHc58Dkl8hbSZfzb', 'id': '1sLN2NCHc58Dkl8hbSZfzb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a8f2c814b5d32d50baf71f46', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a8f2c814b5d32d50baf71f46', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a8f2c814b5d32d50baf71f46', 'width': 64}], 'name': 'color on me', 'release_date': '2019-07-25', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:1sLN2NCHc58Dkl8hbSZfzb'}",KANG DANIEL,1,176560,False,{'isrc': 'KRB461900503'},{'spotify': 'https://open.spotify.com/track/5gAz8mLtO56OoDzX2eW8bZ'},https://api.spotify.com/v1/tracks/5gAz8mLtO56OoDzX2eW8bZ,5gAz8mLtO56OoDzX2eW8bZ,False,True,Color,40,https://p.scdn.co/mp3-preview/7aeed713da22673b1ba16c492732100b3a4c366b?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:5gAz8mLtO56OoDzX2eW8bZ,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,0.843,0.645,10,-5.143,0,0.0518,0.252,1.12e-06,0.143,0.609,114.963,176560,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5vGoWnZO65NBgiZYBmi3iW'}, 'href': 'https://api.spotify.com/v1/artists/5vGoWnZO65NBgiZYBmi3iW', 'id': '5vGoWnZO65NBgiZYBmi3iW', 'name': 'KANG DANIEL', 'type': 'artist', 'uri': 'spotify:artist:5vGoWnZO65NBgiZYBmi3iW'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/08FjoakLYgsyA4NzfVPWke'}, 'href': 'https://api.spotify.com/v1/albums/08FjoakLYgsyA4NzfVPWke', 'id': '08FjoakLYgsyA4NzfVPWke', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b8efc524d316405f9cdb9eda', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b8efc524d316405f9cdb9eda', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b8efc524d316405f9cdb9eda', 'width': 64}], 'name': ""TOUCHIN'"", 'release_date': '2019-11-25', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:08FjoakLYgsyA4NzfVPWke'}",KANG DANIEL,1,185386,False,{'isrc': 'KRB461900770'},{'spotify': 'https://open.spotify.com/track/4MvPLt96ErbrqINiCpOwJ6'},https://api.spotify.com/v1/tracks/4MvPLt96ErbrqINiCpOwJ6,4MvPLt96ErbrqINiCpOwJ6,False,True,Adulthood,38,https://p.scdn.co/mp3-preview/a335603743b16e0f9c0f577a05c60f06a2be1fc0?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:4MvPLt96ErbrqINiCpOwJ6,spotify:artist:5vGoWnZO65NBgiZYBmi3iW,0.692,0.8,1,-3.933,1,0.202,0.393,0.0,0.19,0.515,148.05,185387,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3qNVuliS40BLgXGxhdBdqu'}, 'href': 'https://api.spotify.com/v1/artists/3qNVuliS40BLgXGxhdBdqu', 'id': '3qNVuliS40BLgXGxhdBdqu', 'name': 'TAEYEON', 'type': 'artist', 'uri': 'spotify:artist:3qNVuliS40BLgXGxhdBdqu'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5WAsRdVn8bIzklCuZUqeUR'}, 'href': 'https://api.spotify.com/v1/albums/5WAsRdVn8bIzklCuZUqeUR', 'id': '5WAsRdVn8bIzklCuZUqeUR', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a1f0a8d516a2b7448b2ccc8b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a1f0a8d516a2b7448b2ccc8b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a1f0a8d516a2b7448b2ccc8b', 'width': 64}], 'name': 'Hotel Del Luna OST Part.3', 'release_date': '2019-07-21', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:5WAsRdVn8bIzklCuZUqeUR'}",TAEYEON,1,209482,False,{'isrc': 'KRA381903673'},{'spotify': 'https://open.spotify.com/track/7fftC401ke4BzA3ucPIXES'},https://api.spotify.com/v1/tracks/7fftC401ke4BzA3ucPIXES,7fftC401ke4BzA3ucPIXES,False,True,All about you,69,https://p.scdn.co/mp3-preview/8d9107daa89d738a6db7bcf417ccadb68a686ab4?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:7fftC401ke4BzA3ucPIXES,spotify:artist:3qNVuliS40BLgXGxhdBdqu,0.531,0.287,9,-7.091,1,0.0364,0.915,0.0,0.118,0.491,135.55,209482,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3qNVuliS40BLgXGxhdBdqu'}, 'href': 'https://api.spotify.com/v1/artists/3qNVuliS40BLgXGxhdBdqu', 'id': '3qNVuliS40BLgXGxhdBdqu', 'name': 'TAEYEON', 'type': 'artist', 'uri': 'spotify:artist:3qNVuliS40BLgXGxhdBdqu'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/1nPB6o7EjGvUORXlnioEPk'}, 'href': 'https://api.spotify.com/v1/albums/1nPB6o7EjGvUORXlnioEPk', 'id': '1nPB6o7EjGvUORXlnioEPk', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fb49e8c96b502707c691b3a3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fb49e8c96b502707c691b3a3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fb49e8c96b502707c691b3a3', 'width': 64}], 'name': 'Happy', 'release_date': '2020-05-04', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:1nPB6o7EjGvUORXlnioEPk'}",TAEYEON,1,221000,False,{'isrc': 'KRA302000134'},{'spotify': 'https://open.spotify.com/track/459mRPsscVLMvVL59gr7EM'},https://api.spotify.com/v1/tracks/459mRPsscVLMvVL59gr7EM,459mRPsscVLMvVL59gr7EM,False,True,Happy,66,https://p.scdn.co/mp3-preview/609b0ba666aeeae7156f859ca96e3b7a70f9503d?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:459mRPsscVLMvVL59gr7EM,spotify:artist:3qNVuliS40BLgXGxhdBdqu,0.753,0.645,5,-2.913,1,0.0427,0.215,0.0,0.201,0.636,119.982,221000,3
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3qNVuliS40BLgXGxhdBdqu'}, 'href': 'https://api.spotify.com/v1/artists/3qNVuliS40BLgXGxhdBdqu', 'id': '3qNVuliS40BLgXGxhdBdqu', 'name': 'TAEYEON', 'type': 'artist', 'uri': 'spotify:artist:3qNVuliS40BLgXGxhdBdqu'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6DlCl3hBP1Gwhn0tgitGfN'}, 'href': 'https://api.spotify.com/v1/albums/6DlCl3hBP1Gwhn0tgitGfN', 'id': '6DlCl3hBP1Gwhn0tgitGfN', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738c7e7f435fdcc70772c5555e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028c7e7f435fdcc70772c5555e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518c7e7f435fdcc70772c5555e', 'width': 64}], 'name': 'My Voice - The 1st Album', 'release_date': '2017-02-28', 'release_date_precision': 'day', 'total_tracks': 12, 'type': 'album', 'uri': 'spotify:album:6DlCl3hBP1Gwhn0tgitGfN'}",TAEYEON,1,209157,False,{'isrc': 'KRA301700088'},{'spotify': 'https://open.spotify.com/track/6CdUgvL597jWmW4w8P5kHs'},https://api.spotify.com/v1/tracks/6CdUgvL597jWmW4w8P5kHs,6CdUgvL597jWmW4w8P5kHs,False,True,Fine,64,https://p.scdn.co/mp3-preview/fd64605a17b07a80031564ed7a46e5b6566fe351?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:6CdUgvL597jWmW4w8P5kHs,spotify:artist:3qNVuliS40BLgXGxhdBdqu,0.36,0.565,7,-4.898,1,0.0608,0.358,0.0,0.0448,0.311,173.281,209157,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3qNVuliS40BLgXGxhdBdqu'}, 'href': 'https://api.spotify.com/v1/artists/3qNVuliS40BLgXGxhdBdqu', 'id': '3qNVuliS40BLgXGxhdBdqu', 'name': 'TAEYEON', 'type': 'artist', 'uri': 'spotify:artist:3qNVuliS40BLgXGxhdBdqu'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/7MG0bxf0ZFsAyej9W3XzTO'}, 'href': 'https://api.spotify.com/v1/albums/7MG0bxf0ZFsAyej9W3XzTO', 'id': '7MG0bxf0ZFsAyej9W3XzTO', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738da57096b4f09bd7cc6e1954', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028da57096b4f09bd7cc6e1954', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518da57096b4f09bd7cc6e1954', 'width': 64}], 'name': 'My Voice - The 1st Album (Deluxe Edition)', 'release_date': '2017-04-05', 'release_date_precision': 'day', 'total_tracks': 16, 'type': 'album', 'uri': 'spotify:album:7MG0bxf0ZFsAyej9W3XzTO'}",TAEYEON,1,223451,False,{'isrc': 'KRA301700164'},{'spotify': 'https://open.spotify.com/track/67QGnT1Vdfuuy4HkLTUVjj'},https://api.spotify.com/v1/tracks/67QGnT1Vdfuuy4HkLTUVjj,67QGnT1Vdfuuy4HkLTUVjj,False,True,11:11,62,https://p.scdn.co/mp3-preview/ec332cca3071d8ce7591d5c6c0e1aa460d8cc899?cid=ef4c80d91330490ebcdf815a11c05719,12,track,spotify:track:67QGnT1Vdfuuy4HkLTUVjj,spotify:artist:3qNVuliS40BLgXGxhdBdqu,0.445,0.528,10,-7.243,1,0.0744,0.677,0.0,0.155,0.511,203.155,223452,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3qNVuliS40BLgXGxhdBdqu'}, 'href': 'https://api.spotify.com/v1/artists/3qNVuliS40BLgXGxhdBdqu', 'id': '3qNVuliS40BLgXGxhdBdqu', 'name': 'TAEYEON', 'type': 'artist', 'uri': 'spotify:artist:3qNVuliS40BLgXGxhdBdqu'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/4e7kLQu7SKBUiMtV5WH3A1'}, 'href': 'https://api.spotify.com/v1/albums/4e7kLQu7SKBUiMtV5WH3A1', 'id': '4e7kLQu7SKBUiMtV5WH3A1', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f531f18feaf3c28366ad52d4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f531f18feaf3c28366ad52d4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f531f18feaf3c28366ad52d4', 'width': 64}], 'name': 'I - The 1st Mini Album', 'release_date': '2015-10-07', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:4e7kLQu7SKBUiMtV5WH3A1'}",TAEYEON,1,206038,False,{'isrc': 'KRA301500490'},{'spotify': 'https://open.spotify.com/track/5ZkITfPpcNPnyYGTibkO6m'},https://api.spotify.com/v1/tracks/5ZkITfPpcNPnyYGTibkO6m,5ZkITfPpcNPnyYGTibkO6m,False,True,I,61,https://p.scdn.co/mp3-preview/887ae672a1e84ac98a673ab735f6df244178917b?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:5ZkITfPpcNPnyYGTibkO6m,spotify:artist:3qNVuliS40BLgXGxhdBdqu,0.506,0.788,9,-2.372,1,0.0324,0.0666,0.0,0.324,0.233,89.993,206039,4
